Fact_ID,Student_ID,Financial_ID,Course_ID,Instructor_ID,Enrollment_Date,Assignments_Completed,Quizzes_Taken,Midterm_Score,Final_Exam_Score,Overall_Grade,Attendance_Rate,Discussion_Participation,Time_Spent_on_LMS,Satisfaction_Score,Instructor_Rating,Tuition_Fees,Scholarship_Amount,Payment_Status,Comments,Name,Age,Gender,Grade_Level,Major,Enrollment_Status,Subject,Course,Credit_Load,Difficulty_Level,Instructor_Name,Instructor_Department,Years_of_Experience
F00655,S0369,Fn0723,C024,I02,25-01-21,14,9,71,72,D,96,10,23,10,2,16457,1323,Paid,Excellent Course,Leslie Cruz,29,Other,Freshman,Biology,Active,Machine Learning Fundamentals,Data Science,4,Beginner,Melissa Jackson,Data Science,5
F00656,S0945,Fn1877,C045,I03,19-10-22,7,6,84,52,D,88,22,94,7,1,16032,1775,Pending,Great Course,Ashley Davis,28,Female,Senior,Mathematics,Active,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F00657,S0920,Fn1835,C029,I02,15-06-22,13,3,77,55,C,61,0,62,3,4,15152,4907,Overdue,Needs Improvement,Christopher Kelly,23,Female,Sophomore,Psychology,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00658,S0266,Fn0508,C010,I02,15-02-21,5,7,85,89,A,99,13,44,4,9,5246,3808,Overdue,Average Course,Sara Luna,21,Female,Senior,Computer Science,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F00659,S0135,Fn0257,C046,I03,25-11-23,10,8,79,72,C,87,20,13,2,4,16838,364,Pending,Needs Improvement,Philip Dixon,25,Other,Senior,Biology,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F00660,S0884,Fn1769,C036,I03,21-07-21,5,9,55,61,D,90,21,81,5,2,13623,515,Pending,Average Course,Donna Lawrence DVM,28,Male,Senior,Mathematics,Dropped,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00661,S0785,Fn1555,C034,I03,31-12-21,12,2,50,54,A,97,4,35,5,8,5566,575,Pending,Average Course,Robert Alexander,19,Male,Freshman,Computer Science,Graduated,Cloud Data Engineering,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F00662,S0790,Fn1560,C032,I01,15-04-22,18,4,53,54,D,89,22,82,10,6,13672,4917,Pending,Excellent Course,Amanda Osborne,24,Male,Sophomore,Psychology,Graduated,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F00663,S0315,Fn0605,C032,I01,16-02-23,7,2,74,52,D,75,21,99,10,1,17545,3954,Overdue,Excellent Course,Savannah Martin,25,Female,Sophomore,Mathematics,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F00664,S0300,Fn0579,C015,I04,20-02-22,8,8,88,53,A,93,20,19,1,4,13726,4776,Pending,Needs Improvement,Crystal Morales,20,Other,Freshman,Biology,Dropped,Incident Response & Forensics,Cyber Security,2,Intermediate,Michelle Stephens,Cyber Security,12
F00665,S0779,Fn1539,C009,I03,30-11-22,16,9,60,73,F,68,4,38,4,5,11251,541,Pending,Average Course,Richard Garcia,26,Male,Sophomore,Computer Science,Dropped,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F00666,S0298,Fn0574,C036,I03,21-03-23,10,2,87,54,C,72,24,66,3,1,9271,936,Overdue,Needs Improvement,Monique Strickland,26,Female,Senior,Mathematics,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00667,S0279,Fn0528,C022,I03,09-07-21,8,9,86,80,B,97,2,78,7,2,5468,4049,Overdue,Great Course,William Moore,26,Male,Junior,Business,Active,Cloud Data Engineering,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00668,S0374,Fn0738,C013,I01,15-12-21,18,5,61,84,D,85,8,61,5,9,8958,1373,Overdue,Average Course,Robert Bennett,22,Other,Freshman,Mathematics,Dropped,Introduction to Data Analytics,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F00669,S0956,Fn1904,C041,I03,08-01-22,12,2,78,91,C,76,12,25,6,1,7574,2132,Pending,Average Course,Brandi Reese,27,Female,Freshman,Computer Science,Graduated,Database Design & Optimization,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F00670,S0726,Fn1447,C044,I04,12-09-23,13,9,83,68,C,65,10,58,2,8,18106,2545,Pending,Needs Improvement,Michelle Cortez,28,Female,Senior,Business,Active,Incident Response & Forensics,Cyber Security,4,Beginner,Michelle Stephens,Cyber Security,12
F00671,S0488,Fn0990,C014,I03,14-09-23,9,8,67,57,A,56,17,93,1,9,9247,2539,Paid,Needs Improvement,Benjamin Park,22,Male,Sophomore,Mathematics,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00672,S0062,Fn0114,C026,I02,21-04-21,5,4,58,77,A,62,9,41,3,2,10395,2756,Pending,Needs Improvement,Sarah Harris,29,Male,Freshman,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F00673,S0879,Fn1760,C044,I04,08-10-22,12,4,95,87,A,61,22,44,10,2,18111,1753,Paid,Excellent Course,David Graves,28,Female,Freshman,Psychology,Dropped,Incident Response & Forensics,Cyber Security,4,Beginner,Michelle Stephens,Cyber Security,12
F00674,S0054,Fn0097,C025,I01,03-11-23,18,5,61,72,C,76,5,24,3,7,12205,1690,Pending,Needs Improvement,Heather Hernandez,29,Female,Senior,Mathematics,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F00675,S0338,Fn0654,C022,I03,07-06-22,17,6,58,56,A,82,23,75,10,9,15520,2549,Overdue,Excellent Course,Casey Lewis,18,Other,Senior,Biology,Active,Cloud Data Engineering,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00676,S0375,Fn0740,C030,I03,16-07-21,19,5,50,87,B,80,8,22,7,9,6621,1958,Paid,Great Course,Mariah Powell,20,Other,Junior,Mathematics,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F00677,S0877,Fn1753,C013,I01,24-02-21,6,5,56,62,C,60,12,48,7,3,7995,731,Paid,Great Course,Jennifer Gibson,28,Male,Freshman,Computer Science,Active,Introduction to Data Analytics,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F00678,S0474,Fn0962,C050,I01,02-07-21,10,8,88,94,A,66,21,60,10,7,6970,833,Overdue,Excellent Course,Zachary Anderson,26,Female,Sophomore,Psychology,Graduated,Excel for Data Analysis,Data Analytics,2,Beginner,Timothy Watson,Data Analytics,8
F00679,S0112,Fn0213,C032,I01,09-11-23,10,2,91,70,D,87,17,94,6,6,13622,2152,Paid,Average Course,Crystal Mclean,25,Female,Senior,Business,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F00680,S0990,Fn1974,C037,I02,29-12-21,15,3,83,86,C,51,9,21,4,8,17285,4686,Pending,Average Course,Christina Rodgers,28,Female,Senior,Mathematics,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F00681,S0269,Fn0513,C019,I01,18-04-22,11,7,81,55,F,52,14,46,8,8,16855,1235,Paid,Great Course,Tricia Roy,26,Male,Freshman,Computer Science,Active,SQL for Data Analysis,Data Analytics,4,Beginner,Timothy Watson,Data Analytics,8
F00682,S0324,Fn0624,C035,I04,09-01-21,16,6,77,59,F,83,11,75,10,8,9415,4959,Overdue,Excellent Course,Lucas Acosta,23,Other,Senior,Biology,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F00683,S0619,Fn1241,C049,I04,22-10-22,13,6,75,76,C,99,19,32,2,8,16434,284,Pending,Needs Improvement,Desiree Carrillo,22,Male,Sophomore,Computer Science,Active,Network Security & Firewalls,Cyber Security,3,Beginner,Michelle Stephens,Cyber Security,12
F00684,S0795,Fn1570,C029,I02,25-01-21,5,8,85,75,C,81,29,25,7,6,7118,3538,Paid,Great Course,Christopher Smith,22,Other,Junior,Mathematics,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00685,S0883,Fn1767,C007,I01,17-12-23,14,6,89,91,F,73,14,41,1,9,6111,4233,Pending,Needs Improvement,Laura Avery,24,Male,Freshman,Mathematics,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F00686,S0680,Fn1360,C035,I04,04-04-23,17,2,63,77,D,73,13,27,8,5,17257,75,Paid,Great Course,Daniel Sullivan,20,Male,Junior,Biology,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F00687,S0586,Fn1167,C039,I02,09-03-21,16,9,94,65,D,62,18,52,5,4,17344,895,Overdue,Average Course,Teresa Evans,21,Male,Sophomore,Mathematics,Dropped,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00688,S0748,Fn1487,C006,I02,22-10-23,12,5,80,99,D,71,18,63,6,7,7214,2458,Paid,Average Course,Susan Blake,21,Other,Freshman,Psychology,Active,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00689,S0604,Fn1208,C014,I03,17-02-21,15,7,65,77,B,68,20,78,6,3,9726,4793,Overdue,Average Course,Julie Bell,23,Female,Senior,Computer Science,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00690,S0085,Fn0155,C028,I03,03-08-23,9,8,88,52,B,79,9,56,1,8,5796,1744,Pending,Needs Improvement,Rebecca Middleton,25,Other,Junior,Business,Active,Database Design & Optimization,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F00691,S0372,Fn0731,C001,I03,08-12-23,17,8,91,50,D,88,0,21,7,8,8307,4783,Pending,Great Course,Lisa Klein,25,Female,Sophomore,Mathematics,Dropped,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F00692,S0075,Fn0137,C046,I03,21-12-21,10,2,60,52,F,70,24,42,3,5,7969,938,Pending,Needs Improvement,Paul Williams,23,Male,Senior,Business,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F00693,S0596,Fn1192,C021,I02,07-10-23,12,4,60,79,B,97,19,5,2,8,14613,3341,Paid,Needs Improvement,Joshua Thornton,24,Other,Sophomore,Computer Science,Active,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F00694,S0757,Fn1500,C027,I02,13-03-22,12,3,87,68,A,72,6,79,7,3,11463,1707,Overdue,Great Course,Lauren Fields,20,Other,Junior,Business,Dropped,Deep Learning with TensorFlow,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F00695,S0508,Fn1031,C022,I03,01-12-22,16,9,61,82,B,65,22,37,10,3,10934,4339,Paid,Excellent Course,Jessica Jensen,21,Male,Sophomore,Psychology,Active,Cloud Data Engineering,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00696,S0228,Fn0432,C011,I03,18-09-22,15,3,91,57,F,91,22,99,9,4,9627,4251,Overdue,Great Course,Mike Martin,22,Other,Senior,Mathematics,Active,Streaming Data with Apache Kafka,Data Engineering,4,Beginner,Sean Nichols,Data Engineering,13
F00697,S0595,Fn1189,C009,I03,31-03-21,11,7,58,68,F,56,10,48,4,9,9102,3778,Overdue,Average Course,Vanessa Merritt,24,Female,Senior,Biology,Active,Streaming Data with Apache Kafka,Data Engineering,2,Intermediate,Sean Nichols,Data Engineering,13
F00698,S0394,Fn0775,C010,I02,04-01-22,11,2,71,85,C,69,20,92,7,5,14937,2956,Pending,Great Course,Lisa Bullock,19,Other,Junior,Biology,Active,Big Data Analytics,Data Science,2,Beginner,Melissa Jackson,Data Science,5
F00699,S0015,Fn0024,C043,I02,28-07-23,16,5,87,97,F,97,3,24,5,6,17266,645,Overdue,Average Course,Valerie Rivera,25,Female,Freshman,Psychology,Active,Deep Learning with TensorFlow,Data Science,3,Intermediate,Melissa Jackson,Data Science,5
F00700,S0813,Fn1603,C050,I01,13-08-23,16,6,58,86,D,91,3,51,10,4,15697,2239,Paid,Excellent Course,Angela Patel,18,Female,Freshman,Biology,Active,Excel for Data Analysis,Data Analytics,2,Beginner,Timothy Watson,Data Analytics,8
F00701,S0181,Fn0343,C049,I04,15-05-22,5,7,52,54,F,63,28,73,10,9,13429,1129,Pending,Excellent Course,Harold Rubio,29,Female,Sophomore,Mathematics,Graduated,Network Security & Firewalls,Cyber Security,3,Beginner,Michelle Stephens,Cyber Security,12
F00702,S0508,Fn1032,C046,I03,05-12-22,12,7,88,83,B,75,20,46,7,4,13029,1461,Overdue,Great Course,Jessica Jensen,21,Male,Sophomore,Psychology,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F00703,S0338,Fn0655,C049,I04,13-05-21,7,4,84,87,B,71,21,30,1,3,7498,2278,Paid,Needs Improvement,Casey Lewis,18,Other,Senior,Biology,Active,Network Security & Firewalls,Cyber Security,3,Beginner,Michelle Stephens,Cyber Security,12
F00704,S0263,Fn0499,C039,I02,21-06-21,9,4,79,76,B,90,9,53,10,2,10233,2346,Paid,Excellent Course,Aaron Foster,27,Male,Sophomore,Computer Science,Active,Machine Learning Fundamentals,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00705,S0926,Fn1845,C031,I02,02-02-23,8,8,75,88,F,85,22,75,9,3,17779,1051,Pending,Great Course,Tricia Hall,18,Male,Freshman,Business,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F00706,S0078,Fn0140,C032,I01,17-03-22,14,8,57,96,D,75,4,95,6,1,13640,526,Overdue,Average Course,Gary Robinson,23,Female,Sophomore,Biology,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F00707,S0229,Fn0434,C031,I02,12-09-23,7,7,81,91,D,61,28,22,8,8,8229,2711,Overdue,Great Course,Dennis Davidson Jr.,18,Male,Sophomore,Biology,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F00708,S0745,Fn1482,C008,I04,22-04-21,14,8,71,91,C,98,15,99,9,1,14196,4458,Pending,Great Course,Jason Miller,29,Other,Junior,Mathematics,Active,Cybersecurity Essentials,Cyber Security,3,Advanced,Michelle Stephens,Cyber Security,12
F00709,S0030,Fn0054,C040,I03,30-11-23,9,9,57,73,A,80,27,13,1,6,13001,2417,Pending,Needs Improvement,Kristen Lowe,23,Female,Freshman,Computer Science,Active,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F00710,S0374,Fn0739,C005,I03,12-04-21,7,3,94,97,D,89,11,70,5,2,10518,2137,Pending,Average Course,Robert Bennett,22,Other,Freshman,Mathematics,Dropped,Streaming Data with Apache Kafka,Data Engineering,2,Beginner,Sean Nichols,Data Engineering,13
F00711,S0155,Fn0294,C031,I02,07-12-21,13,7,51,80,B,53,24,64,7,3,5638,1725,Pending,Great Course,Ricky Castillo,18,Male,Freshman,Business,Dropped,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F00712,S0817,Fn1611,C007,I01,09-07-23,15,5,63,71,C,89,29,41,8,9,15442,1728,Paid,Great Course,Monica Frazier,25,Female,Senior,Psychology,Active,Introduction to Data Analytics,Data Analytics,4,Advanced,Timothy Watson,Data Analytics,8
F00713,S0185,Fn0349,C045,I03,25-03-23,17,6,54,72,D,76,24,51,3,9,12903,4540,Pending,Needs Improvement,Michelle Johnson,18,Other,Senior,Computer Science,Graduated,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F00714,S0448,Fn0896,C047,I03,15-07-21,13,8,62,90,D,58,0,33,8,6,7629,4054,Overdue,Great Course,Michael Williams,29,Female,Sophomore,Computer Science,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00715,S0869,Fn1732,C014,I03,20-05-22,17,3,72,73,A,61,4,67,5,7,16099,4063,Overdue,Average Course,Tina Beard,29,Other,Freshman,Biology,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00716,S0447,Fn0891,C025,I01,31-12-23,10,5,62,89,A,78,17,19,1,5,17407,3051,Overdue,Needs Improvement,Richard Johnson,29,Female,Freshman,Business,Active,Data Visualization with Power BI,Data Analytics,3,Advanced,Timothy Watson,Data Analytics,8
F00717,S0432,Fn0858,C021,I02,07-08-21,7,6,68,81,A,77,3,13,4,7,13120,128,Paid,Average Course,Lisa Martin,23,Other,Freshman,Psychology,Active,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F00718,S0767,Fn1511,C047,I03,14-06-21,9,2,73,82,D,65,26,84,2,6,9760,3153,Overdue,Needs Improvement,Daniel Huber DDS,28,Other,Junior,Biology,Active,Database Design & Optimization,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00719,S0169,Fn0322,C029,I02,16-01-22,15,5,84,77,D,57,14,70,5,5,6558,208,Paid,Average Course,Melissa Jensen,27,Other,Junior,Psychology,Graduated,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00720,S0081,Fn0150,C046,I03,04-01-22,12,7,63,66,B,96,22,5,4,3,18231,45,Overdue,Average Course,Tracy Burke,29,Other,Sophomore,Computer Science,Active,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F00721,S0798,Fn1578,C045,I03,08-01-21,13,7,53,75,F,98,25,13,2,2,15863,4059,Pending,Needs Improvement,Christine Simon,22,Female,Freshman,Computer Science,Active,ETL & Data Pipelines,Data Engineering,3,Intermediate,Sean Nichols,Data Engineering,13
F00722,S0210,Fn0397,C031,I02,24-03-22,7,4,75,67,A,62,5,61,7,5,12817,0,Paid,Great Course,Melinda Houston,27,Male,Freshman,Biology,Active,AI & Natural Language Processing,Data Science,3,Beginner,Melissa Jackson,Data Science,5
F00723,S0259,Fn0490,C004,I02,03-02-21,9,8,59,64,B,63,6,60,2,8,7960,3235,Paid,Needs Improvement,Tyler Weiss,29,Female,Junior,Mathematics,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F00724,S0988,Fn1972,C041,I03,12-05-22,17,5,87,87,B,64,18,24,2,5,7227,4932,Paid,Needs Improvement,Alicia Lee,28,Female,Sophomore,Business,Active,Database Design & Optimization,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F00725,S0549,Fn1106,C046,I03,14-05-23,18,5,87,71,C,58,13,6,4,3,17918,1634,Overdue,Average Course,Jeffrey Lowe,27,Male,Senior,Mathematics,Graduated,Data Wrangling with Python,Data Engineering,4,Intermediate,Sean Nichols,Data Engineering,13
F00726,S0286,Fn0546,C029,I02,22-01-21,19,7,83,98,B,93,14,5,5,3,17929,797,Pending,Average Course,Derek Chen,27,Other,Sophomore,Business,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00727,S0054,Fn0098,C049,I04,25-10-22,18,7,83,67,A,81,20,78,10,5,5952,903,Overdue,Excellent Course,Heather Hernandez,29,Female,Senior,Mathematics,Active,Network Security & Firewalls,Cyber Security,3,Beginner,Michelle Stephens,Cyber Security,12
F00728,S0469,Fn0947,C001,I03,13-08-22,17,9,68,70,F,71,15,91,3,9,14727,4353,Paid,Needs Improvement,Wyatt Wade,27,Other,Senior,Business,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F00729,S0369,Fn0724,C032,I01,08-11-22,6,5,52,68,B,74,21,58,9,8,5492,3171,Pending,Great Course,Leslie Cruz,29,Other,Freshman,Biology,Active,SQL for Data Analysis,Data Analytics,3,Beginner,Timothy Watson,Data Analytics,8
F00730,S0724,Fn1439,C001,I03,28-09-21,6,6,85,51,D,90,14,23,10,7,6616,1894,Paid,Excellent Course,Joel Boyer,24,Female,Senior,Psychology,Active,ETL & Data Pipelines,Data Engineering,3,Advanced,Sean Nichols,Data Engineering,13
F00731,S0854,Fn1699,C004,I02,01-01-21,6,6,53,79,D,75,26,22,6,5,12880,4850,Paid,Average Course,Emily Fox,23,Other,Sophomore,Biology,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F00732,S0996,Fn1987,C020,I01,14-10-21,16,2,75,74,B,94,5,28,8,9,7990,3943,Overdue,Great Course,Antonio Williams,23,Female,Senior,Computer Science,Active,Statistical Analysis with R,Data Analytics,4,Intermediate,Timothy Watson,Data Analytics,8
F00733,S0100,Fn0184,C040,I03,28-07-23,10,2,60,75,A,78,5,56,5,2,8398,2061,Overdue,Average Course,Amber Garcia,18,Female,Senior,Business,Graduated,Database Design & Optimization,Data Engineering,4,Advanced,Sean Nichols,Data Engineering,13
F00734,S0597,Fn1194,C037,I02,04-05-23,7,6,52,88,F,67,24,90,8,6,15636,4525,Pending,Great Course,Steven Acosta,26,Other,Sophomore,Business,Active,Big Data Analytics,Data Science,3,Advanced,Melissa Jackson,Data Science,5
F00735,S0984,Fn1964,C014,I03,19-02-21,14,9,98,66,F,85,5,24,10,7,8583,3364,Overdue,Excellent Course,Tanya Smith,23,Other,Senior,Mathematics,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00736,S0725,Fn1444,C014,I03,09-09-22,9,8,58,96,A,69,11,15,6,7,13981,874,Overdue,Average Course,Stephanie Ellis,26,Female,Sophomore,Mathematics,Active,Data Wrangling with Python,Data Engineering,2,Advanced,Sean Nichols,Data Engineering,13
F00737,S0903,Fn1809,C002,I04,09-07-21,12,9,95,65,D,82,1,77,7,4,18949,2845,Overdue,Great Course,Mr. Joseph Herrera,27,Male,Sophomore,Computer Science,Active,Incident Response & Forensics,Cyber Security,3,Intermediate,Michelle Stephens,Cyber Security,12
F00738,S0776,Fn1530,C021,I02,03-12-23,9,6,51,76,D,69,24,83,2,2,18979,2003,Paid,Needs Improvement,Rebekah Hood,28,Female,Freshman,Mathematics,Active,AI & Natural Language Processing,Data Science,4,Intermediate,Melissa Jackson,Data Science,5
F00739,S0982,Fn1961,C029,I02,30-01-23,6,9,63,98,C,52,3,64,6,1,11065,1741,Paid,Average Course,Gregory Holmes,26,Female,Sophomore,Computer Science,Active,Python for Data Science,Data Science,2,Advanced,Melissa Jackson,Data Science,5
F00740,S0598,Fn1199,C012,I02,07-03-21,10,3,52,52,B,92,22,20,5,1,14321,887,Overdue,Average Course,Jonathan Hamilton,20,Male,Freshman,Mathematics,Active,Machine Learning Fundamentals,Data Science,4,Advanced,Melissa Jackson,Data Science,5
F00741,S0575,Fn1143,C018,I04,31-01-22,6,5,51,91,B,83,5,17,8,3,17155,268,Paid,Great Course,Alexander James,26,Female,Senior,Psychology,Graduated,Ethical Hacking & Penetration Testing,Cyber Security,4,Intermediate,Michelle Stephens,Cyber Security,12
